f0,f1,f2,e0,e1,e2,e3,e4,e5
0.055542,-0.0498047,0.00811768,0.000613409,0.000230668,-0.00131193,-9.28264e-05,-0.00146985,0.000108635
0.0634766,-0.0415039,0.0487061,0.000611951,0.00023938,-0.00131192,-8.02804e-05,-0.00146802,0.00011346
0.0158691,-0.074707,0.0487061,0.000610197,0.000230816,-0.00132233,-9.19582e-05,-0.00145939,0.000109807
-0.0515747,-0.10376,-0.0649414,0.000614174,0.000229031,-0.00131989,-8.99748e-05,-0.00146203,0.000107657
-0.0238037,-0.0996094,-0.0649414,0.000612955,0.000227641,-0.00132162,-9.15574e-05,-0.0014605,0.0001053
0.0119019,-0.0373535,0.0405884,0.000610283,0.000231603,-0.00132121,-8.62074e-05,-0.00146181,0.000109028
0.0158691,-0.0249023,-0.0162354,0.000612135,0.000240202,-0.00131093,-8.12446e-05,-0.00146851,0.000113639
-0.0158691,-0.0581055,0.0162354,0.000609435,0.000235864,-0.00132047,-8.43436e-05,-0.0014616,0.000114242
-0.0357056,-0.0871582,0.0649414,0.000611097,0.000233479,-0.00131754,-9.09883e-05,-0.00146697,0.000113268
0.0119019,-0.0871582,0.0730591,0.000611431,0.000237959,-0.00131364,-8.77114e-05,-0.0014694,0.000116713
-0.0357056,-0.0166016,0.0405884,0.000609515,0.000237393,-0.00131533,-8.45849e-05,-0.00146564,0.000114016
-0.00396729,-0.0705566,0.00811768,0.000614748,0.000232895,-0.00131046,-8.69628e-05,-0.00147153,0.000108935
0.0119019,-0.0705566,-0.0568237,0.000610195,0.000237049,-0.00131791,-9.05713e-05,-0.00146662,0.000115541
0.0119019,-0.0705566,-0.024353,0.000614702,0.000232212,-0.0013128,-9.15778e-05,-0.00146879,0.000111072
0.0119019,-0.0581055,-0.0162354,0.000612751,0.00023303,-0.00131417,-8.63678e-05,-0.00146792,0.000111878
-0.00396729,-0.0539551,-0.024353,0.000611727,0.000229031,-0.001317,-8.967e-05,-0.001467,0.000110504
0.0119019,-0.0498047,0,0.000610831,0.000232272,-0.00132053,-8.71568e-05,-0.00146228,0.000109223
-0.00396729,-0.0913086,0.0649414,0.000613262,0.00023648,-0.00131316,-8.22487e-05,-0.00146897,0.000110429
-0.0476074,-0.0415039,0.0162354,0.000614663,0.000232023,-0.00131605,-8.65293e-05,-0.00146634,0.000106799
-0.0317383,-0.0788574,0.0487061,0.000614494,0.000231845,-0.00131759,-8.65369e-05,-0.00146591,0.000106983
-0.0357056,-0.0705566,0.00811768,0.000612796,0.000231424,-0.0013116,-8.7508e-05,-0.00146767,0.000108818
0.00793457,-0.0830078,0,0.000615179,0.000232281,-0.00131771,-8.38776e-05,-0.00146556,0.000109263
-0.00396729,-0.0332031,0.0324707,0.000613345,0.000231152,-0.0013117,-9.08975e-05,-0.00146976,0.000110491
-0.00396729,-0.0539551,0.00811768,0.000611667,0.000232688,-0.00132003,-8.77757e-05,-0.00146343,0.000108528
0.0158691,-0.074707,-0.024353,0.000615696,0.000230663,-0.00131849,-8.54374e-05,-0.00146433,0.0001037
0.0317383,-0.0581055,0.0405884,0.00061493,0.000228577,-0.00131355,-9.29627e-05,-0.00146674,0.00010935
0.0119019,-0.0539551,-0.0162354,0.000616122,0.00022541,-0.00131422,-8.80384e-05,-0.00146496,0.000101171
-0.0198364,-0.0871582,0.0324707,0.000617523,0.000230462,-0.00131189,-8.47986e-05,-0.00146932,0.000102188
-0.00396729,-0.0830078,-0.0324707,0.00061491,0.000231725,-0.00131338,-9.08182e-05,-0.00146699,0.00010811
-0.00396729,-0.0373535,0.0405884,0.000618093,0.000234055,-0.00131127,-8.2736e-05,-0.00147112,0.000106814
-0.0158691,-0.0415039,0.0568237,0.000610958,0.000236748,-0.00131553,-8.63649e-05,-0.00146391,0.000114923
-0.0158691,-0.0581055,-0.0162354,0.000613562,0.000233512,-0.00131704,-9.0226e-05,-0.00146572,0.000108595
-0.0198364,-0.0871582,0.0324707,0.000615389,0.000232132,-0.00131656,-8.62681e-05,-0.00146528,0.000106862
-0.00396729,-0.0830078,0.024353,0.000614265,0.000230114,-0.00132107,-8.90948e-05,-0.00146108,0.000107259
0.0158691,-0.0581055,0.0730591,0.000612509,0.000232336,-0.00132065,-8.63182e-05,-0.00146238,0.000108763
0.0317383,-0.0581055,-0.0811768,0.00061526,0.00022906,-0.00131719,-8.76005e-05,-0.00146484,0.000104808
-0.00396729,-0.0664063,-0.0649414,0.000613844,0.000233711,-0.0013148,-8.28827e-05,-0.0014645,0.00010975
0.00793457,-0.0664063,0,0.000615884,0.000225952,-0.00131849,-9.11156e-05,-0.00146155,0.000104535
0.0158691,-0.020752,0.0487061,0.000612478,0.000232836,-0.00131841,-9.11345e-05,-0.001463,0.000108154
-0.0158691,-0.0249023,-0.0162354,0.000614557,0.000234972,-0.0013134,-8.31154e-05,-0.00146774,0.000109586
-0.0198364,-0.10791,-0.0892944,0.000612778,0.000230847,-0.00132043,-8.78873e-05,-0.00145973,0.000105504
-0.0674438,-0.0830078,-0.0974121,0.00061338,0.000232341,-0.00131764,-8.56103e-05,-0.00146341,0.000107835
-0.0515747,-0.0871582,0.00811768,0.000615043,0.000231336,-0.00131898,-8.65722e-05,-0.00146384,0.000106132
-0.0198364,-0.0415039,-0.0162354,0.000614195,0.000232852,-0.00131718,-8.47734e-05,-0.00146514,0.000106692
-0.0158691,-0.0415039,0.0487061,0.000615851,0.000229191,-0.0013185,-8.52699e-05,-0.001464,0.000106985
-0.0317383,-0.0581055,0.0405884,0.00061748,0.000225592,-0.00132102,-8.71884e-05,-0.00146385,0.000100557
-0.0357056,-0.0664063,-0.0649414,0.000613403,0.000234503,-0.00131812,-8.36867e-05,-0.00146406,0.000105601
0.0238037,-0.0664063,-0.0568237,0.000613333,0.000235211,-0.00131971,-8.32086e-05,-0.00146188,0.000106736
0.0436401,-0.0664063,-0.0649414,0.000616195,0.000227437,-0.00131677,-9.1759e-05,-0.00146697,0.000106545
0.0317383,-0.0415039,-0.0487061,0.000620229,0.000227705,-0.00131528,-8.65384e-05,-0.0014675,0.000100282
-0.0634766,-0.0581055,0.0405884,0.000611602,0.000233965,-0.00132074,-8.56613e-05,-0.00146165,0.000106237
-0.0317383,-0.0913086,0.00811768,0.000612826,0.000227619,-0.00132486,-9.31762e-05,-0.00145868,0.000105835
0.027771,-0.0871582,-0.024353,0.000619697,0.000224687,-0.00131915,-8.4536e-05,-0.00146364,9.82408e-05
0.0119019,-0.0332031,-0.024353,0.000612978,0.000227548,-0.00132123,-9.11101e-05,-0.00146007,0.00010537
-0.00396729,-0.0166016,-0.0162354,0.000617149,0.000226705,-0.00131784,-9.29311e-05,-0.00146251,0.000101246
-0.0158691,-0.0415039,-0.0162354,0.00061483,0.000227386,-0.00131765,-9.09802e-05,-0.00146383,0.000105985
0,-0.0913086,-0.024353,0.000615695,0.000229505,-0.0013193,-8.82122e-05,-0.00146108,0.000103115
-0.0158691,-0.0581055,-0.0487061,0.000613558,0.000230725,-0.00131969,-9.07189e-05,-0.00146176,0.000105393
-0.0198364,-0.0539551,0.0649414,0.000617116,0.000229233,-0.00131664,-8.54811e-05,-0.00146706,0.000102107
0.00793457,-0.0498047,-0.0324707,0.00061512,0.000229399,-0.00131858,-8.74138e-05,-0.0014647,0.000102104
0.0436401,-0.0498047,0.0324707,0.000615801,0.000230388,-0.001316,-8.77732e-05,-0.00146663,0.000106546
0.0317383,-0.0913086,0.0487061,0.00061203,0.000227258,-0.00132675,-8.77316e-05,-0.00145629,0.000103776
-0.0317383,-0.0581055,0.0162354,0.000611311,0.000224323,-0.00132817,-9.2091e-05,-0.0014525,0.000102599
-0.0198364,-0.0871582,0.00811768,0.000612184,0.000230703,-0.0013224,-8.90234e-05,-0.00145777,0.000108863
0.0119019,-0.0871582,-0.0324707,0.000612879,0.000231853,-0.00132078,-8.65966e-05,-0.00146211,0.00010542
0,-0.0581055,-0.024353,0.000613677,0.00022862,-0.00132512,-8.85208e-05,-0.00145952,0.000104286
-0.0476074,-0.0913086,-0.0568237,0.000613855,0.000233422,-0.00131878,-8.74187e-05,-0.00146379,0.000106842
-0.0317383,-0.0581055,0.0162354,0.000612777,0.000230993,-0.00132483,-8.8831e-05,-0.00145965,0.000108448
-0.0198364,-0.0705566,-0.024353,0.000616033,0.000227897,-0.0013199,-8.8534e-05,-0.00146198,0.000102458
-0.00396729,-0.0539551,0.0405884,0.000615604,0.000227501,-0.00131703,-8.75276e-05,-0.00146452,0.000103101
-0.0158691,-0.0415039,0.00811768,0.000612229,0.000227226,-0.0013266,-9.32308e-05,-0.00145675,0.000107375
-0.0357056,-0.0871582,-0.0324707,0.000612263,0.000225106,-0.00132723,-9.43861e-05,-0.00145581,0.000103722
-0.0357056,-0.10376,-0.0324707,0.000614132,0.000229802,-0.00132697,-8.71407e-05,-0.00145822,0.000104931
-0.0198364,-0.0539551,-0.024353,0.000612986,0.00022474,-0.00133083,-9.02114e-05,-0.00145524,9.97321e-05
0.0119019,-0.0581055,-0.00811768,0.000613552,0.000229347,-0.0013189,-8.8792e-05,-0.00146259,0.000106323
0,-0.0581055,0.0162354,0.000612102,0.000227712,-0.001326,-9.21269e-05,-0.00145511,0.000105975
-0.0198364,-0.0705566,0.00811768,0.00061344,0.000224874,-0.0013272,-9.18688e-05,-0.00145594,9.97286e-05
-0.00793457,-0.0871582,-0.0324707,0.000615842,0.000231014,-0.00131646,-8.75892e-05,-0.00146385,0.000107087
0.0119019,-0.0539551,0.00811768,0.000613277,0.000229008,-0.00131934,-9.00226e-05,-0.00146142,0.000107043
0.00396729,-0.0290527,0.0811768,0.000609411,0.000230866,-0.00132693,-8.78898e-05,-0.00145715,0.000108158
-0.0158691,-0.074707,0.0162354,0.000613092,0.000227681,-0.00132353,-8.69405e-05,-0.00145935,0.000104326
-0.0198364,-0.10376,0.0649414,0.000612914,0.000232789,-0.00131879,-8.37873e-05,-0.00146239,0.000105602
0.0119019,-0.0705566,0,0.000611389,0.000233777,-0.0013231,-8.90188e-05,-0.00145774,0.000108139
0.0158691,-0.0249023,-0.0162354,0.000613427,0.000229774,-0.00131954,-9.16384e-05,-0.00145988,0.000104688
0.0158691,-0.0415039,0.0487061,0.00061516,0.000231459,-0.00131489,-9.09493e-05,-0.00146714,0.000109269
0.00793457,-0.0664063,0,0.000612979,0.000228478,-0.00131821,-9.42892e-05,-0.00146233,0.000104811
0,-0.0539551,0.0649414,0.000613761,0.000231121,-0.00132409,-8.54418e-05,-0.001458,0.000106488
0,-0.0581055,0.0405884,0.000610451,0.000229435,-0.00132491,-8.90165e-05,-0.00145771,0.000106209
-0.0357056,-0.0373535,-0.0162354,0.000614009,0.000230054,-0.00131683,-9.3957e-05,-0.00146385,0.000106539
0.0119019,-0.0705566,-0.0892944,0.000613475,0.000230582,-0.00132034,-8.84027e-05,-0.00145926,0.000108503
-0.0198364,-0.0830078,-0.0649414,0.000605569,0.000233927,-0.00132762,-9.12894e-05,-0.00145377,0.000112993
-0.0198364,-0.0539551,0.0405884,0.000612035,0.000231076,-0.00131969,-8.77908e-05,-0.00145956,0.000108589
-0.0317383,-0.0581055,0.0487061,0.000614186,0.000227953,-0.00131822,-9.36391e-05,-0.00146467,0.000108555
-0.0317383,-0.074707,-0.0568237,0.000610514,0.000236085,-0.0013185,-8.52711e-05,-0.00146362,0.000113067
-0.0357056,-0.0913086,-0.024353,0.000614073,0.000229786,-0.00132377,-8.85679e-05,-0.00145877,0.000104226
-0.0238037,-0.0664063,0,0.000613394,0.000227773,-0.00132123,-8.9951e-05,-0.00145956,0.000102193
-0.00396729,-0.0664063,-0.0649414,0.000610189,0.000237436,-0.00132103,-8.59038e-05,-0.00146152,0.00011352
0.027771,-0.0539551,0.0405884,0.000613844,0.000231787,-0.00131581,-9.40392e-05,-0.00146606,0.000111769
0.0238037,-0.0332031,0.0162354,0.000615652,0.00023043,-0.00132051,-8.78024e-05,-0.00146302,0.000106657
0.0158691,-0.0415039,0.146118,0.000614687,0.000227522,-0.00131943,-8.82123e-05,-0.00146024,0.000102829
-0.0158691,-0.074707,0.00811768,0.000613092,0.000233293,-0.00131585,-9.02025e-05,-0.00146787,0.000111759
-0.0476074,-0.10791,-0.0324707,0.000614875,0.000230448,-0.00131729,-9.0168e-05,-0.00146705,0.000107173
-0.055542,-0.132813,-0.129883,0.000611629,0.00023847,-0.00131537,-8.65974e-05,-0.00146687,0.000112763
-0.0357056,-0.0705566,0.0324707,0.00061336,0.000232061,-0.00131791,-9.21566e-05,-0.00146359,0.000109408
0,-0.074707,0.0405884,0.000612618,0.000231729,-0.00132045,-8.81039e-05,-0.00145973,0.00010665
-0.0158691,-0.0539551,-0.0487061,0.000611835,0.000233034,-0.00132009,-8.995e-05,-0.00146043,0.000109016
-0.00396729,-0.0705566,0.00811768,0.000614534,0.000229338,-0.00131865,-9.0894e-05,-0.00146397,0.000105387
0.027771,-0.0373535,0.0730591,0.000616057,0.000228432,-0.0013165,-9.01359e-05,-0.00146654,0.00010334
0.027771,-0.0332031,0.00811768,0.000608878,0.000232567,-0.00132102,-9.44565e-05,-0.00145976,0.000115163
0.027771,-0.0913086,-0.024353,0.000608823,0.000232242,-0.00132068,-9.08789e-05,-0.0014596,0.00011041
0.0158691,-0.0581055,0.0405884,0.000614803,0.00022956,-0.00131723,-8.62961e-05,-0.00146367,0.000104524
-0.0198364,-0.0705566,-0.024353,0.000612161,0.000234958,-0.00131797,-8.44819e-05,-0.00146308,0.000108141
-0.0198364,-0.0664063,-0.024353,0.000606919,0.000238231,-0.00132155,-8.82027e-05,-0.00145831,0.000114993
-0.00396729,-0.0539551,0.0405884,0.000611104,0.000231732,-0.00131786,-9.19477e-05,-0.00146423,0.000108281
-0.0317383,-0.0705566,0.0405884,0.000614692,0.000228596,-0.00131358,-8.66544e-05,-0.00146508,0.000104762
-0.0317383,-0.0913086,-0.024353,0.000611958,0.000235472,-0.00132118,-8.52768e-05,-0.00146003,0.00011187
-0.0357056,-0.0871582,-0.024353,0.000609675,0.000239379,-0.00131463,-8.22396e-05,-0.00146459,0.000112789
-0.0158691,-0.074707,0.129883,0.000608711,0.000237029,-0.00131919,-8.55736e-05,-0.00146182,0.000114687
0.0158691,-0.074707,0.0405884,0.000610535,0.000231063,-0.00131735,-9.70129e-05,-0.00146354,0.000111279
0.027771,-0.0498047,0.0405884,0.000610439,0.000235863,-0.00131871,-8.98514e-05,-0.00146414,0.000112627
0.0595093,-0.0539551,0.0405884,0.000615475,0.000230708,-0.00131773,-8.94964e-05,-0.00146471,0.000106392
0.0317383,-0.0581055,0.0730591,0.000609228,0.000243198,-0.00131458,-8.06689e-05,-0.00146383,0.000116382
-0.0158691,-0.074707,0.0730591,0.000613357,0.000232786,-0.00131882,-8.52759e-05,-0.00146274,0.000109789
-0.0357056,-0.0871582,0.0974121,0.000609167,0.00023035,-0.00132089,-9.70237e-05,-0.00146119,0.000111501
-0.0515747,-0.0664063,0,0.000614497,0.000232416,-0.00131351,-8.93624e-05,-0.00146951,0.000108544
-0.0357056,-0.0539551,-0.024353,0.000609846,0.000235591,-0.00131667,-8.58165e-05,-0.00146172,0.000111843
-0.0158691,-0.0788574,-0.0162354,0.000611505,0.00023165,-0.0013165,-9.04741e-05,-0.00146317,0.0001101
-0.0158691,-0.074707,0.0487061,0.00061292,0.000237207,-0.00131384,-8.63155e-05,-0.00146788,0.000115617
-0.00793457,-0.0664063,-0.0568237,0.000613403,0.000235307,-0.00131259,-8.85888e-05,-0.00146986,0.000109964
0.0396729,-0.0664063,-0.0324707,0.000613075,0.000235454,-0.0013145,-8.54314e-05,-0.00146303,0.000110657
0.0476074,-0.0249023,0.0162354,0.000614863,0.00023142,-0.00131836,-8.41682e-05,-0.00146218,0.000106386
0.0158691,-0.0788574,0.0487061,0.000613964,0.000230672,-0.00131688,-8.85465e-05,-0.00146244,0.000107883
-0.00396729,-0.074707,-0.024353,0.00061797,0.000229507,-0.00131032,-8.6731e-05,-0.00147034,0.000102821
0.0119019,-0.0871582,-0.0649414,0.000616067,0.00023565,-0.00131084,-8.51109e-05,-0.00147116,0.000111927
0.0119019,-0.020752,-0.0487061,0.000610298,0.000233341,-0.001316,-8.56642e-05,-0.00146486,0.000110464
-0.00396729,-0.0705566,-0.0811768,0.000612542,0.000235541,-0.00131306,-8.8414e-05,-0.0014695,0.000113551
-0.0515747,-0.10376,0.0324707,0.00061427,0.000235048,-0.00131247,-8.55291e-05,-0.00146628,0.000108157
-0.0515747,-0.0871582,0,0.000610296,0.000233144,-0.00131522,-9.30535e-05,-0.00146551,0.000112009
-0.0158691,-0.0581055,0.0487061,0.00061444,0.000235461,-0.0013147,-8.23509e-05,-0.00146745,0.000111789
0,-0.0581055,0.0162354,0.000617067,0.00022931,-0.00131287,-9.0273e-05,-0.00147059,0.000106679
0.0158691,-0.0788574,0.0487061,0.000616852,0.000230647,-0.00131187,-8.94936e-05,-0.00147085,0.000106333
-0.00396729,-0.0539551,0.0730591,0.000615283,0.000231119,-0.00131386,-9.23027e-05,-0.00146819,0.000105046
-0.00793457,-0.0664063,0.0649414,0.000615546,0.000232646,-0.00131177,-8.98338e-05,-0.0014672,0.000107128
0.0238037,-0.0332031,0.0649414,0.000613391,0.000238215,-0.00131471,-8.32629e-05,-0.00146631,0.000111978
0.0436401,-0.0539551,0.0162354,0.000612222,0.000234761,-0.00131332,-8.72082e-05,-0.00146814,0.000111703
-0.0317383,-0.0581055,0.0811768,0.000611877,0.000238746,-0.0013126,-8.83654e-05,-0.00146959,0.000118994
-0.0357056,-0.10376,-0.024353,0.000615381,0.000234647,-0.00131173,-8.12003e-05,-0.00146742,0.000108555
-0.0198364,-0.10376,-0.00811768,0.000614083,0.000232719,-0.00131404,-8.18218e-05,-0.00146657,0.000107735
-0.0317383,-0.074707,0,0.000611852,0.000229909,-0.00131569,-9.07955e-05,-0.00146485,0.000107059
0.0317383,-0.0249023,-0.00811768,0.000615869,0.000231585,-0.00131213,-8.99724e-05,-0.0014678,0.0001048
-0.00396729,-0.0539551,0.00811768,0.000614035,0.000231481,-0.00131574,-8.92015e-05,-0.00146384,0.000108839
0.0119019,-0.10376,0,0.000613311,0.000232721,-0.00131362,-9.05447e-05,-0.00146517,0.000110028
0,-0.0581055,-0.0162354,0.000615391,0.000235871,-0.00131263,-8.40327e-05,-0.00146862,0.000110549
-0.0198364,-0.0705566,-0.0811768,0.000613599,0.000231578,-0.0013174,-8.92153e-05,-0.00146559,0.000108404
-0.0396729,-0.0830078,-0.0405884,0.000611278,0.000231609,-0.00132166,-9.12709e-05,-0.00145878,0.000110546
-0.00793457,-0.0830078,-0.10553,0.000614602,0.000233724,-0.00131639,-9.09336e-05,-0.00146709,0.000110938
0.0158691,-0.0581055,-0.024353,0.00061603,0.000229927,-0.00131522,-8.47605e-05,-0.00146697,0.000106282
0.0198364,-0.0456543,-0.00811768,0.000612928,0.000230795,-0.00132138,-8.76044e-05,-0.001461,0.000108283
0.0158691,-0.0373535,-0.0162354,0.000617912,0.000229829,-0.00131121,-8.6071e-05,-0.00146876,0.000103746
0.00793457,-0.0664063,0,0.000614686,0.000236033,-0.00131082,-8.68198e-05,-0.00146952,0.000109172
-0.0238037,-0.0830078,-0.00811768,0.000613799,0.000229268,-0.00131797,-8.76356e-05,-0.00146472,0.000106027
-0.0198364,-0.0705566,-0.024353,0.000613548,0.000229497,-0.00131565,-9.37398e-05,-0.00146447,0.000107541
0,-0.074707,-0.0162354,0.000612242,0.000226943,-0.00132126,-9.02121e-05,-0.00145816,0.00010713
0,-0.074707,-0.0162354,0.000612235,0.00023027,-0.00132104,-9.00454e-05,-0.00146029,0.000104561
-0.0317383,-0.0581055,0.0405884,0.000613572,0.000234007,-0.00131806,-8.62349e-05,-0.00146342,0.000108202
-0.0198364,-0.0830078,-0.0324707,0.000615507,0.000231373,-0.00131425,-9.08771e-05,-0.00146835,0.000107276
0.0119019,-0.0830078,-0.0324707,0.00060965,0.000235206,-0.00131862,-8.72863e-05,-0.00146316,0.000114009
0.0436401,-0.0705566,-0.0568237,0.000613185,0.00023042,-0.00132023,-8.53775e-05,-0.00146077,0.00010708
0.027771,-0.020752,-0.0162354,0.000608022,0.000236393,-0.00132161,-9.0555e-05,-0.00145881,0.00011331
-0.00396729,-0.0373535,-0.024353,0.000616497,0.000226853,-0.00131837,-9.2841e-05,-0.0014645,0.000105573
0,-0.0581055,0.00811768,0.000614385,0.000227833,-0.00131835,-9.23172e-05,-0.00146421,0.000106632
-0.0158691,-0.0913086,-0.024353,0.000612036,0.000234669,-0.00131992,-8.67803e-05,-0.00146155,0.000110422
-0.0476074,-0.0581055,0.0405884,0.000614071,0.000230561,-0.00131999,-8.71654e-05,-0.00146268,0.000105893
-0.0515747,-0.10376,-0.0324707,0.00061426,0.000233082,-0.00132157,-8.56796e-05,-0.00146205,0.000109114
-0.0674438,-0.0664063,-0.0324707,0.00061266,0.000228748,-0.00131955,-9.47419e-05,-0.00146295,0.000110018
0.027771,-0.074707,-0.0162354,0.000613693,0.000232858,-0.00132,-8.48912e-05,-0.0014622,0.000106756
0.0119019,-0.020752,-0.0405884,0.000612812,0.000230069,-0.00131923,-8.98671e-05,-0.00145991,0.00010985
-0.00396729,-0.0166016,-0.0892944,0.000613539,0.000232538,-0.0013204,-9.19982e-05,-0.00146366,0.000109892
-0.00396729,-0.0830078,-0.0649414,0.000613856,0.000231268,-0.00132106,-8.75878e-05,-0.00146095,0.000106999
-0.00396729,-0.0705566,-0.024353,0.000610441,0.000234061,-0.0013214,-9.05696e-05,-0.00145794,0.000111594
-0.00396729,-0.0539551,-0.0162354,0.000610383,0.000230098,-0.00132828,-9.23786e-05,-0.00145362,0.000107699
-0.0198364,-0.0705566,-0.024353,0.000611508,0.000236912,-0.00131905,-9.09073e-05,-0.00146141,0.000115801
-0.0158691,-0.0581055,0.00811768,0.000612678,0.00023241,-0.00131802,-9.16594e-05,-0.00146173,0.000109271
-0.00396729,-0.0705566,0.0405884,0.00061329,0.000230244,-0.0013205,-9.41602e-05,-0.00146084,0.000106977
-0.00396729,-0.0705566,-0.024353,0.000615429,0.000230515,-0.00131765,-8.59067e-05,-0.00146375,0.000104255
0,-0.0581055,0.00811768,0.000613076,0.000228021,-0.00132222,-9.11985e-05,-0.00145876,0.000105413
-0.0515747,-0.0871582,0,0.000613437,0.000226063,-0.00132334,-9.11252e-05,-0.00145723,9.98244e-05
-0.0198364,-0.0871582,0,0.000613603,0.000228984,-0.00131798,-9.2194e-05,-0.00146314,0.000103883
0.00793457,-0.0664063,0,0.000609023,0.000231976,-0.0013234,-9.25387e-05,-0.00145703,0.000113957
0.0317383,-0.0373535,0.0405884,0.000611048,0.000228737,-0.00132619,-9.34164e-05,-0.00145496,0.000106517
0,-0.0415039,0.0487061,0.00060851,0.000226147,-0.00132495,-9.83556e-05,-0.00145699,0.000110528
-0.0158691,-0.0581055,0.0487061,0.000613067,0.000231914,-0.00132048,-8.77446e-05,-0.00146104,0.000108069
-0.0198364,-0.0830078,-0.0324707,0.000607858,0.000229425,-0.00132854,-9.40483e-05,-0.00145432,0.000110449
-0.0357056,-0.0705566,0.0649414,0.000612956,0.00023053,-0.00132032,-8.58847e-05,-0.00146105,0.000108356
-0.00396729,-0.0373535,-0.0162354,0.00061368,0.000223966,-0.00132605,-9.22989e-05,-0.0014567,0.000100054
-0.0317383,-0.0581055,0.0162354,0.000608684,0.000232025,-0.00132635,-9.42429e-05,-0.00145611,0.000111538
-0.0634766,-0.124512,0.0324707,0.000613174,0.000229907,-0.00132436,-9.12923e-05,-0.00146032,0.000107579
-0.0238037,-0.0830078,-0.0568237,0.00061064,0.000232812,-0.00131728,-9.22071e-05,-0.00146249,0.000113231
0.0396729,-0.0498047,-0.024353,0.000607598,0.000234734,-0.00132493,-8.75359e-05,-0.00145678,0.000112647
0.0317383,-0.0249023,0.0162354,0.000612279,0.000227038,-0.00132376,-8.80993e-05,-0.00145586,0.000101186
-0.0595093,-0.0788574,0.00811768,0.000612713,0.000232228,-0.00132549,-8.53794e-05,-0.00145688,0.000107103
-0.0674438,-0.10791,0,0.000611472,0.000228097,-0.00132303,-9.09442e-05,-0.00145872,0.000104608
-0.0198364,-0.10376,0.0649414,0.000612398,0.000227726,-0.00132562,-9.06249e-05,-0.00145802,0.000104105
-0.00396729,-0.0373535,0.0405884,0.000611627,0.000232586,-0.00132175,-8.80064e-05,-0.00145803,0.000105568
0.0119019,-0.0332031,-0.0811768,0.000607422,0.00023315,-0.00132533,-9.73123e-05,-0.00145628,0.000114837
-0.0158691,-0.0581055,0.0487061,0.000609678,0.000229558,-0.00132673,-9.25711e-05,-0.00145341,0.000109987
-0.0515747,-0.0705566,-0.0324707,0.00061198,0.000232792,-0.00131903,-8.92828e-05,-0.00145977,0.000105294
-0.0357056,-0.10376,-0.0324707,0.000612218,0.000230944,-0.00132276,-8.98019e-05,-0.00145825,0.000106417
-0.0198364,-0.0415039,0.0487061,0.000612219,0.00023194,-0.00131765,-8.89872e-05,-0.00146119,0.000109754
0.027771,-0.0539551,0.0405884,0.000607437,0.000231251,-0.00132592,-9.18449e-05,-0.0014541,0.000109358
-0.00396729,-0.0871582,-0.024353,0.000606934,0.000232667,-0.00132494,-9.17493e-05,-0.00145595,0.000113062
-0.0317383,-0.074707,0.00811768,0.000613256,0.000228133,-0.00132243,-9.61116e-05,-0.00145919,0.000105414
-0.0357056,-0.0705566,-0.024353,0.000611931,0.000228916,-0.00131862,-8.83455e-05,-0.0014597,0.000106593
0.0396729,-0.0166016,-0.121765,0.000609031,0.000228863,-0.00132518,-9.28462e-05,-0.00145523,0.000103524
0.0476074,-0.020752,-0.024353,0.000609909,0.000232359,-0.00131733,-9.55927e-05,-0.00146251,0.000110133
0.00396729,-0.0498047,0.0811768,0.000609356,0.000229994,-0.00131982,-9.36767e-05,-0.0014602,0.000109941
-0.0515747,-0.10376,0.00811768,0.000613233,0.000231452,-0.0013201,-8.50377e-05,-0.00146044,0.000106733
-0.0396729,-0.095459,-0.0405884,0.000611312,0.000228532,-0.00132632,-9.21008e-05,-0.00145463,0.000104988
0.00793457,-0.0664063,0,0.00061202,0.00023013,-0.00132122,-8.67947e-05,-0.00146206,0.000105228
0.0119019,-0.020752,-0.0487061,0.000613187,0.00023202,-0.00131937,-8.87498e-05,-0.00145987,0.000107123
0.027771,-0.0581055,-0.0811768,0.00061205,0.00023068,-0.00132056,-9.14452e-05,-0.00145987,0.000105227
-0.0158691,-0.0913086,0.0405884,0.000613248,0.000232672,-0.00132057,-8.4589e-05,-0.00146087,0.000106428
-0.0317383,-0.10791,0.0405884,0.000611963,0.000230549,-0.00131924,-9.00632e-05,-0.0014599,0.000108214
-0.0238037,-0.0166016,0.00811768,0.000610118,0.000230921,-0.00132238,-8.6672e-05,-0.00145632,0.00010741
-0.00396729,-0.0373535,0.00811768,0.000611625,0.000227289,-0.00132356,-9.31592e-05,-0.00145745,0.000106701
0,-0.0913086,-0.0324707,0.000614819,0.000228519,-0.00131815,-8.59196e-05,-0.00146129,0.00010272
-0.0476074,-0.0913086,0.00811768,0.000611994,0.000230276,-0.00132058,-9.30878e-05,-0.0014605,0.000109829
-0.0198364,-0.0913086,-0.0162354,0.000612756,0.000230122,-0.00132114,-8.89697e-05,-0.001458,0.000106177
0.0119019,-0.0166016,0.00811768,0.000616679,0.000225397,-0.00131697,-9.15316e-05,-0.00146349,0.000103384
0.0238037,-0.0332031,-0.0568237,0.000613848,0.000228982,-0.00131558,-9.33001e-05,-0.00146416,0.000108111
-0.00396729,-0.0539551,0.0730591,0.000616253,0.000226964,-0.0013186,-9.19364e-05,-0.0014636,0.00010322
-0.0158691,-0.074707,0.0405884,0.00061405,0.000233945,-0.00131732,-8.05801e-05,-0.00146286,0.000108542
